Committee Name|Committee ID|Date Last Revised|Last Revised By|Date Received|Postmark Date|Microfilm Number|Type of Contributor|PAC ID|Description Of Services|Report ID|PAC Name
JOHN HENRY'S PLUMBING, HEATING & AIR, CO.|99CON00807|09/27/2004|CORIEJ  |09/23/2004|09/22/2004|6840205|C|          ||
MEDI-WASTE DISPOSAL INC. |14CUA08240|03/13/2017|nadc06|03/09/2017|03/09/2017|9850060|LLC|||
CLARK ENERSEN PARTNERS INC.|10CUA06400|03/27/2017|nadc06|03/22/2017|03/20/2017|9860101|C|||
KELLEY PLUCKER, LLC|16CUA08810|04/10/2017|nadc06|04/06/2017|04/06/2017|9870228|LLC|||
EHPV OPERATING GROUP, LLC|13CUA07266|04/21/2017|nadc02|04/12/2017|04/12/2017|9880068|LLC|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|04/18/2017|nadc06|04/14/2017|04/12/2017|9880063|L|||
NE CHAMBER OF COMMERCE AND INDUSTRY|99CUA00250|07/17/2017|nadc06|07/10/2017|07/10/2017|9910206|I|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|03/13/2017|nadc06|03/07/2017||9850064|C|99PAC00034|02/28/2017: 40 HOURS OF PERSONAL ADMINISTRATIVE SERVICES OF 2 EMPLOYEES     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
JOHN ROTH & SON, INC.|99CUA01990|04/18/2017|nadc06|04/14/2017|04/12/2017|9880078|C|||
NOVARTIS PHARMACEUTICALS CORPORATION|99CUA00472|09/19/2016|nadc01|09/12/2016|09/12/2016|9680072|C|||
BRUNING LAW GROUP|15CUA08557|03/13/2017|nadc06|03/08/2017|03/07/2017|9850039|LLC|||
BNSF RAILWAY COMPANY|99CUA00805|04/18/2017|nadc06|04/10/2017|04/10/2017|9880059|C|||
KELLEY PLUCKER, LLC|16CUA08810|07/05/2017|nadc06|06/28/2017|06/28/2017|9910162|LLC|||
INTERNATIONAL ASSN OF FIRE FIGHTERS LOCAL 644|14CUA08075|08/14/2017|nadc06|08/10/2017|04/21/2017|9920032|L|||
CONAGRA BRANDS, INC. |99CUA00108|10/13/2015|nadc06|10/05/2015|10/01/2015|9450200|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|10/13/2015|nadc06|10/08/2015|10/08/2015|9450209|C|||
EHPV OPERATING GROUP, LLC|13CUA07266|10/13/2015|nadc06|10/09/2015|10/07/2015|9450204|LLC|||
JEO CONSULTING GROUP INC.|99CON06872|01/04/2016|nadc06|12/28/2015|12/23/2015|9470043|C|||
PEETZ & COMPANY|05CUA03226|03/08/2016|nadc06|02/29/2016||9540148|C|||
CENTURYLINK, INC. |12CON17288|03/08/2016|nadc06|03/02/2016|03/02/2016|9540139|C|||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|03/22/2016|nadc06|03/17/2016||9560169|L|||
WOODLAND HOMES, INC.|99CUA02783|04/12/2016|nadc06|04/07/2016|04/05/2016|9600166|C|||
AMERITAS LIFE INSURANCE CORP.|99CUA02617|04/19/2016|nadc06|04/11/2016|04/07/2016|9610129|C|||
NEBRASKANS FOR ALTERNATIVES TO THE DEATH PENALTY|15CUA08543|05/16/2016|nadc06|05/11/2016|05/09/2016|9640023|C|||
HALL COUNTY LIVESTOCK IMPROVEMENT ASSOCIATION|99CUA01987|05/16/2016|nadc06|05/13/2016|05/11/2016|9640011|C|||
CHEEMA CAPITAL LLC |99CON05809|06/08/2016|nadc02|05/31/2016|05/28/2016|9640175|LLC|||
CANNON MOSS BRYGGER & ASSOCIATES PC|05CUA03325|06/28/2016|nadc06|06/23/2016|06/21/2016|9660002|C|||
OLSSON, INC. |99CON00595|09/26/2016|nadc06|09/23/2016|09/21/2016|9680101|C|||
WEST GATE BANK|99CUA02618|10/03/2016|nadc06|09/29/2016|09/26/2016|9680140|C|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|10/18/2016|nadc06|10/07/2016|10/05/2016|9680222|L|||
THIELE GEOTECH INC.|99CUA01911|01/26/2017|nadc06|01/18/2017||9760053|C|||
SWAIN CONSTRUCTION INC.|99CUA03031|02/01/2017|nadc06|01/27/2017|01/25/2017|9770069|C|||
RABA-KISTNER PAC (TEXAS 00042837)|15CUA08454|05/09/2017|nadc06|05/01/2017|04/28/2017|9890230|C|||
KELLEY PLUCKER, LLC|16CUA08810|05/09/2017|nadc06|05/02/2017|05/02/2017|9890204|LLC|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|07/17/2017|nadc06|07/10/2017||9910204|C|99PAC00034|06/30/2017: 40 HOURS OF PERSONAL ADMINISTRATIVE SERVICE OF 1 EMPLOYEE     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
HUSCH BLACKWELL LLP|09CUA05936|03/20/2017|nadc06|03/15/2017|03/15/2017|9850174|LLP|||
GREENSLATE DEVELOPMENT, LLC|16CUA08607|04/04/2017|nadc06|03/28/2017||9870084|LLC|||
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|04/23/2019|nadc04|08/09/2017||9920033|C|||
RALSTON ADVERTISING|07CUA04558|04/03/2017|nadc02|03/06/2017|03/03/2017|9850073|LLC|||
SWAIN CONSTRUCTION INC.|99CUA03031|03/13/2017|nadc06|03/06/2017|03/02/2017|9850074|C|||
SWAIN CONSTRUCTION INC.|99CUA03031|04/18/2017|nadc06|04/10/2017|04/07/2017|9880097|C|||
DLR GROUP, INC.|99CUA00678|07/20/2015|nadc06|07/16/2015|07/14/2015|9440125|C|||
I.B.E.W. LOCAL UNION 1483|99CUA03061|02/08/2016|nadc04|07/17/2015|07/15/2015|9440129|L|||
HOLLAND BASHAM ARCHITECTS|06CUA03599|07/27/2015|nadc06|07/20/2015|07/17/2015|9440151|LLP|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|08/07/2015|nadc02|07/30/2015|07/28/2015|9440186|L|||
VIGILNET AMERICA LLC|13CUA07339|01/19/2016|nadc06|01/11/2016|01/07/2016|9480074|LLC|||
LASS, INC.|14CUA08244|02/22/2016|nadc02|02/10/2016|02/08/2016|9510088|C|||
BOLD ALLIANCE, INC.|17CUA08882|04/18/2017|nadc06|04/10/2017|04/07/2017|9880060|C|||
7128 PACIFIC, INC. |13CUA07389|09/13/2016|nadc02|10/21/2014|10/21/2014|9240938|C|||
DOWD, HOWARD & CORRIGAN, LLC|06CUA03971|10/03/2016|nadc02|09/26/2016|09/23/2016|9680130|LLC|||
SMITHFIELD FOODS, INC.|99CON07011|11/15/2016|nadc06|11/07/2016|11/07/2016|9720040|C|||
DOMINA LAW GROUP|16CUA08794|12/19/2016|nadc06|12/12/2016|12/12/2016|9720243|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|02/16/2016|nadc06|02/08/2016||9510089|C|99PAC00034|01/31/2016: 50 HOURS OF SERVICE OF 2 EMPLOYEES FOR PAC ADMINISTRATION     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
LUND COMPANY INVESTMENTS, INC.|99CUA01975|03/22/2016|nadc06|03/16/2016|03/16/2016|9560170|C|||
E ENERGY ADAMS, LLC|09CUA06358|05/02/2016|nadc06|04/25/2016|04/22/2016|9620083|LLP|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|04/18/2017|nadc06|04/14/2017|04/12/2017|9880065|L|||
JONES NATIONAL BANK & TRUST COMPANY|16CUA08860|04/24/2017|nadc02|04/14/2017|04/12/2017|9880079|C|||
HDR, INC.|99CUA00046|05/16/2016|nadc06|05/10/2016|05/05/2016|9640012|C|||
KIEWIT CORPORATION|99CUA00081|08/17/2015|nadc06|08/10/2015|08/07/2015|9450014|C|||
HEARTLAND STRATEGY GROUP, LLC|14CUA08175|08/24/2015|nadc06|08/17/2015|08/13/2015|9450038|LLC|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|08/24/2015|nadc06|08/17/2015|08/14/2015|9450040|L|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|05/13/2015|05/11/2015|9420231|C|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|03/21/2008|03/20/2008|7700079|C|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|10/15/2007|10/12/2006|7600048|C|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|05/01/2007|04/27/2007|7560181|C|||
DOWD, HOWARD & CORRIGAN, LLC|06CUA03971|09/14/2015|nadc06|09/10/2015|09/10/2015|9450107|LLC|||
DOWD, HOWARD & CORRIGAN, LLC|06CUA03971|09/14/2015|nadc06|09/10/2015|09/10/2015|9450108|LLC|||
NEIGHBORHOOD LTC PHARMACY|16CUA08666|05/25/2016|nadc02|05/19/2016|05/19/2016|9640084|C|||
E & A CONSULTING GROUP, INC.                |99CUA00220|06/13/2016|nadc06|06/06/2016||9640221|C|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|03/10/2006|03/10/2006|7200008|C|||
AMERICAN COMMUNICATIONS GROUP, INC.|99CUA02458|09/08/2015|nadc06|09/02/2015||9450068|C|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|09/08/2015|nadc06|09/03/2015||9450074|C|||
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|09/14/2015|nadc06|09/08/2015||9450111|C|||
BRONCO'S LAND COMPANY|99CUA00080|08/17/2015|nadc06|08/13/2015|08/13/2015|9450008|C|||
PINNACLE BANK |12CON18431|08/17/2015|nadc01|11/30/2009|11/25/2000|8050062|C|||
NE HORSEMENS & BENEVOLENT PROTECTIVE ASSN.|99CUA00072|08/20/2015|nadc02|08/10/2015|08/10/2015|9450021|I|||
I.B.E.W. LOCAL UNION 1521  |99CUA00397|08/24/2015|nadc06|08/21/2015||9450041|L|||
DOUGLAS COUNTY WEST EDUCATION ASSOCIATION|14CUA08163|09/14/2015|nadc06|09/08/2015|09/03/2015|9450106|L|||
DOWD, HOWARD & CORRIGAN, LLC|06CUA03971|09/14/2015|nadc06|09/10/2015|09/10/2015|9450109|LLC|||
OMAHA EXPOSITION & RACING DBA HORSEMENS PARK|99CUA02308|05/16/2016|nadc06|05/09/2016|05/07/2016|9640024|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|10/18/2016|nadc06|10/05/2016||9680250|C|99PAC00034|09/30/2016: 70 HOURS OF 2 EMPLOYEES FOR PAC ADMINISTRATION     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
FARMERS BANK OF COOK|99CUA01029|11/18/2016|nadc02|11/09/2016|11/07/2016|9720018|C|||
SARPY COUNTY FOP LODGE #3|99CUA03160|05/16/2016|nadc06|05/12/2016|05/10/2016|9640027|P|||
COX COMMUNICATIONS, INC.|99CUA00739|10/24/2016|nadc06|10/19/2016||9700002|C|||
PROGRESSIVE PROTEIN, LLC|13CUA07217|05/09/2017|nadc06|05/04/2017|05/02/2017|9890229|LLC|||
MISSOURI RIVER TITLE / AMERICAN LAND TITLE CO. |99CUA00366|10/26/2016|nadc02|12/21/2015|12/17/2015|9470017|C|||
CONAGRA BRANDS, INC. |99CUA00108|03/13/2017|nadc06|03/10/2017|03/10/2017|9850045|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|12/07/2015|nadc06|12/03/2015||9460174|C|99PAC00034|11/30/2015: 20 HOURS OF ADMINISTRATIVE SERVICE OF 2 EMPLOYEES     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
WERNER ENTERPRISES, INC.|99CUA00553|12/07/2015|nadc06|12/03/2015||9460180|C|||
NEBRASKANS FOR ALTERNATIVES TO THE DEATH PENALTY|15CUA08543|01/11/2016|nadc06|01/08/2016|01/06/2016|9470151|C|||
UNION PACIFIC RAILROAD COMPANY|99CUA00078|02/16/2016|nadc06|02/10/2016||9510104|C|||
HIGHTOWER REFF LAW LLC|16CUA08608|03/08/2016|nadc06|02/29/2016|02/26/2016|9540142|LLC|| |
NE STATE AFL - CIO|99CUA02736|05/16/2016|nadc06|05/10/2016||9640022|L|||
WALGREEN COMPANY|16CUA08721|06/02/2016|nadc02|05/25/2016|05/25/2016|9640139|C|||
TRADEWIND ENERGY, INC.|09CUA06159|11/15/2016|nadc06|11/07/2016|11/07/2016|9720047|C|||
SWAIN CONSTRUCTION INC.|99CUA03031|03/27/2017|nadc06|03/20/2017|03/17/2017|9860116|C|||
BLACK STALLION, LLC|17CUA08914|04/06/2017|nadc02|03/20/2017|03/15/2017|9860117|LLC|||
HAWKINS CONSTRUCTION COMPANY|99CUA00109|07/13/2015|nadc06|07/06/2015||9440091|C|||
I.B.E.W. LOCAL UNION NO. 763|99CUA01906|07/27/2015|nadc06|07/20/2015|07/16/2015|9440152|L|||
WERNER ENTERPRISES, INC.|99CUA00553|01/11/2016|nadc06|01/07/2016||9470181|C|||
PLUMBERS LOCAL UNION NO. 16 COPE FUND|99CUA00063|10/13/2015|nadc06|10/08/2015|10/01/2015|9450215|L|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|01/11/2016|nadc06|01/07/2016||9470148|C|99PAC00034|12/31/2015: 40 HOURS OF PERSONAL ADMINISTRATIVE SERVICES OF 2 EMPLOYEES     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|01/19/2016|nadc06|01/11/2016||9480068|C|||
EHPV LOTTERY SERVICES LLC|08CUA04940|01/19/2016|nadc06|01/11/2016|01/07/2016|9480064|LLC|||
TIMPTE|16CUA08725|07/08/2016|nadc02|06/27/2016|06/27/2016|9660091|C|||
COX COMMUNICATIONS, INC.|99CUA00739|07/11/2016|nadc06|07/05/2016||9660121|C|||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|08/01/2016|nadc06|07/28/2016|07/26/2016|9660242|L|||
WELLCARE HEALTH PLANS, INC.|13CUA07531|05/11/2017|nadc02|04/24/2017|04/24/2017|9890023|C|||
SPEECE-LEWIS ENGINEERS, INC.|99CUA02888|08/17/2015|nadc06|08/13/2015|08/11/2015|9450023|C|||
MEGA CORPORATION DBA C.B. RICHARD ELLIS/CBRE/MEGA|99CUA00829|12/10/2015|nadc02|11/30/2015|11/24/2015|9460173|C|||
SMITHFIELD FOODS, INC.|99CON07011|01/11/2016|nadc06|01/06/2016||9470156|C|||
LAWRENCEL, INC.|16CUA08870|03/02/2017|nadc05|11/30/2016|11/28/2016|9720160|C|||
DOUBLE H FARM INC.|14CUA07891|12/22/2016|nadc02|12/16/2016|12/11/2016|9720244|C|||
WAITT OUTDOOR, LLC|99CUA03040|07/06/2015|nadc06|07/01/2015|06/29/2015|9440052|LLC|||
NE STATE AFL - CIO|99CUA02736|07/13/2015|nadc06|07/08/2015||9440099|L|||
EHPV LOTTERY SERVICES LLC|08CUA04940|02/09/2016|nadc06|02/05/2016|02/03/2016|9500204|LLC|||
HO-CHUNK, INC.|99CON06652|02/16/2016|nadc06|02/12/2016|02/10/2016|9510083|C|||
CARPENTERS INTERIOR SYSTEMS UNION LOCAL 1306 |12CUA07166|09/19/2016|nadc01|09/12/2016|09/08/2016|9680054|L|||
ANR NORTHERN BORDER PIPELINE CO.|12CUA07094|01/10/2017|nadc06|01/03/2017||9730152|C|||
PDM, INC.|99CUA00112|07/13/2015|nadc06|07/06/2015||9440101|C|||
LYMAN-RICHEY CORPORATION|99CUA00227|04/07/2016|nadc06|03/28/2016||9590147|C|||
FIRST CENTRAL BANK MCCOOK|14CON21950|05/12/2016|nadc02|04/13/2016|04/11/2016|9610130|C|||
KIEWIT CORPORATION|99CUA00081|05/16/2016|nadc06|05/11/2016|05/09/2016|9640015|C|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|08/08/2016|nadc06|08/04/2016||9670039|C|99PAC00034|07/31/2016: 40 HOURS OF ADMINISTRATIVE  SERVICE OF 2 EMPLOYEES     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
MONSANTO COMPANY (TX)|16CUA08767|03/02/2017|nadc06|09/14/2016|09/09/2016|9680070|C|||
NEBCO, INC.|99CUA02689|11/30/2015|nadc06|11/25/2015|11/20/2015|9460141|C|||
REAL ESTATE UNLIMITED LLC DBA HOME REAL ESTATE|12CUA07007|03/30/2016|nadc02|03/18/2016|03/16/2016|9560178|LLP|||
ALFRED BENESCH & COMPANY|99CUA02668|02/19/2016|nadc02|02/01/2016|01/27/2016|9500200|C|||
NE STATE AFL - CIO|99CUA02736|02/16/2016|nadc06|02/10/2016||9510093|L|||
PEETZ & COMPANY|05CUA03226|02/16/2016|nadc06|02/10/2016||9510100|C|||
FORTUNE FINANCIAL INC|16CUA08649|02/16/2016|nadc06|02/11/2016|02/10/2016|9510081|C|||
MCARDLE GRADING CO.|99CUA00493|02/23/2016|nadc06|02/18/2016|02/16/2016|9520098|C|||
MOTOROLA SOLUTIONS, INC.|99CUA02929|03/30/2016|nadc02|03/16/2016|03/16/2016|9560173|C|||
MIDWEST RIGHT OF WAY SERVICES, INC.|99CON08247|03/29/2016|nadc06|03/23/2016|03/21/2016|9570231|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|04/12/2016|nadc06|04/04/2016|04/04/2016|9600149|C|||
WOODLAND HOMES, INC.|99CUA02783|04/12/2016|nadc06|04/07/2016|04/05/2016|9600167|C|||
WALNUT RADIO LLC|16CUA08717|05/19/2016|nadc02|05/02/2016|05/02/2016|9630171|LLC|||
SIOUXLAND NATIONAL BANK|16CUA08720|06/23/2016|nadc06|06/17/2016|06/17/2016|9650065|C|||
IOWA-NEBRASKA STATE BANK|99CON05242|06/28/2016|nadc06|06/22/2016|06/20/2016|9660008|C|||
SILVERSTONE GROUP|99CUA02541|07/08/2016|nadc02|06/28/2016|06/24/2016|9660086|C|||
PINNACLE BANK |12CON18431|08/15/2016|nadc06|08/11/2016|08/09/2016|9670102|C|||
AUDIO MARKETING SOLUTIONS|16CUA08754|09/06/2016|nadc06|08/29/2016|08/25/2016|9670205|C|||
BENES SERVICE COMPANY INC.|12CON17987|09/08/2016|nadc02|09/01/2016|09/01/2016|9670207|C|||
HO-CHUNK, INC.|99CON06652|02/08/2017|nadc06|01/30/2017|01/26/2017|9780194|C|||
COLLIERS INTERNATIONAL AKA PACIFIC REALTY  |17CUA08892|03/01/2017|nadc02|02/10/2017|02/10/2017|9790238|LLC|||
MNB FINANCIAL GROUP INC.|99CUA03147|04/19/2016|nadc06|04/11/2016|04/08/2016|9610136|C|||
LEADERSHIP FOR EDUCATIONAL EQUITY|14CUA08119|04/25/2016|nadc06|04/18/2016|04/05/2016|9610227|C|||
BLACKMAN & ASSOCIATES, PC|16CUA08840|11/28/2016|nadc06|11/21/2016|11/18/2016|9720126|C|||
CITIZENS FOR A SOUND GOVERNMENT|15CUA08560|11/09/2015|nadc06|11/02/2015|10/29/2015|9460057|C|||
ERICKSON & SEDERSTROM, P.C.|99CUA00201|11/25/2015|nadc02|11/18/2015||9460124|C|||
7128 PACIFIC, INC. |13CUA07389|11/23/2015|nadc06|11/18/2015|11/18/2015|9460122|C|||
INTERNATIONAL ASSN OF FIRE FIGHTERS LOCAL 644|14CUA08075|12/07/2015|nadc06|12/01/2015|12/01/2015|9460170|L|||
HO-CHUNK, INC.|99CON06652|12/07/2015|nadc06|12/04/2015|12/01/2015|9460169|C|||
PEETZ & COMPANY|05CUA03226|12/21/2015|nadc06|12/16/2015||9470003|C|||
REPUBLIC NATIONAL DISTRIBUTING COMPANY|08CUA05076|01/04/2016|nadc06|12/28/2015|12/22/2015|9470046|C|||
PEETZ & COMPANY|05CUA03226|01/25/2016|nadc06|01/19/2016||9480204|C|||
BELLEVUE PRIMARY HEALTHCARE PC|16CUA08613|03/15/2016|nadc02|03/03/2016|03/01/2016|9540136|C|||
HO-CHUNK, INC.|99CON06652|03/29/2016|nadc06|03/21/2016|03/18/2016|9570225|C|||
KAAPA ETHANOL HOLDINGS, LLC|06CUA03760|04/07/2016|nadc06|03/29/2016||9590144|LLC|||
RESEARCH NEBRASKA, INC.|10CUA06473|05/25/2016|nadc02|05/11/2016|05/09/2016|9640025|C|||
ASSOCIATED ELECTRICAL SALES, INC. |99CUA00145|06/15/2016|nadc02|06/06/2016|06/01/2016|9640217|C|||
BNSF RAILWAY COMPANY|99CUA00805|06/13/2016|nadc06|06/06/2016|06/06/2016|9640219|C|||
UNION BANK & TRUST|99CUA02731|06/23/2016|nadc06|06/13/2016|06/10/2016|9650066|C|||
REPUBLIC NATIONAL DISTRIBUTING COMPANY|08CUA05076|06/27/2016|nadc02|10/28/2014|10/27/2014|9250436|C|||
WASTE MANAGEMENT (TX)|13CUA07530|07/25/2016|nadc06|07/19/2016|07/19/2016|9660216|C|||
JENSEN ROGERT ASSOCIATES, INC.|99CUA00066|09/12/2016|nadc06|09/08/2016||9680012|C|||
MUELLER ROBAK, LLC|11CON17019|10/18/2016|nadc06|10/03/2016||9680248|LLC|||
I.B.E.W. LOCAL UNION NO. 22|99CUA00225|10/18/2016|nadc06|10/03/2016||9680241|L|||
DOUBLE EAGLE BEVERAGE LLC(NOW QUALITY BRANDS OF LI|99CON07447|10/18/2016|nadc06|10/03/2016||9680231|LLP|||
PEETZ & COMPANY|05CUA03226|10/19/2016|nadc06|10/11/2016||9690216|C|||
KISSEL KOHOUT ES ASSOCIATES LLC|99CON06830|11/21/2016|nadc06|11/14/2016||9720092|LLC|||
NEBRASKANS FOR ALTERNATIVES TO THE DEATH PENALTY|15CUA08543|01/03/2017|nadc05|03/04/2016|03/02/2016|9540147|C|||
CASTRO ENTERPRISES|16CUA08784|04/04/2017|nadc06|03/31/2017|03/28/2017|9870077|C|||
JIM HAWK TRUCK TRAILERS, INC.|16CUA08830|04/11/2017|nadc02|03/31/2017|03/29/2017|9870085|C|||
FACEBOOK, INC.|13CUA07463|04/18/2017|nadc02|04/04/2017||9870221|C|||
NE PRINTING CENTER, INC.|06CUA03535|02/22/2018|nadc04|05/10/2017|05/08/2017|9900107|C|||
YAHOO! INC.|08CUA05263|07/06/2015|nadc06|06/30/2015|06/30/2015|9440054|C|||
AMERITAS LIFE INSURANCE CORP.|99CUA02617|07/13/2015|nadc06|07/10/2015|07/07/2015|9440082|C|||
METRO OMAHA BUILDERS ASSOCIATION - MOBA|99CUA00319|07/28/2015|nadc02|07/24/2015|07/22/2015|9440154|I|||
TYSON FOODS, INC.|99CON06054|08/31/2015|nadc06|08/27/2015||9450060|C|||
I.B.E.W. LOCAL UNION 1483|99CUA03061|11/23/2015|nadc06|11/16/2015|11/13/2015|9460128|L|||
BURLINGTON CAPITAL GROUP LLC|06CON11080|09/16/2016|nadc05|06/30/2016|06/27/2016|9660053|LLC|||
MUTUAL OF OMAHA INSURANCE COMPANY |99CUA00683|09/12/2016|nadc06|09/08/2016||9680016|C|99PAC00034|08/31/2016: 48 HOURS OF PERSONAL ADMINISTRATIVE SERVICES OF 2 EMPLOYEES     |MUTUAL OF OMAHA COMPANIES PAC (IMPAC)
LYMAN-RICHEY CORPORATION|99CUA00227|03/13/2017|nadc06|03/09/2017||9850059|C|||
BAHR VERMEER & HAECKER ARCHITECTS, LTD (BVH ARCH)|99CUA02433|03/21/2017|nadc05|11/09/2016|11/07/2016|9720007|C|||
BRUNING LAW GROUP|15CUA08557|04/18/2017|nadc06|04/12/2017|04/12/2017|9880061|LLC|||
BOYD JONES CONSTRUCTION COMPANY|08CUA05080|05/10/2017|nadc02|04/26/2017|04/24/2017|9890006|C|||
CASSLING DIAGNOSTIC IMAGING DBA CQUENCE HEALTH GRP|13CUA07548|05/09/2017|nadc06|05/03/2017|05/01/2017|9890186|C|||
FIRST INSIGHT EYECARE LLC|14CUA07825|09/16/2015|nadc02|09/08/2015|09/08/2015|9450110|LLC|||
NE HEALTH CARE ASSOCIATION |99CON02082|09/14/2015|nadc06|09/09/2015||9450118|I|99PAC00016|08/31/2015: POSTAGE     08/31/2015: OFFICE SUPPLIES     08/31/2015: STAFF SUPPORT     08/31/2015: CREDIT CARD FEES     |CARE PAC   
KELLEY GOVERNMENTAL RELATIONS|10CUA06529|11/09/2015|nadc06|11/03/2015|11/03/2015|9460066|LLC|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|11/23/2015|nadc06|11/16/2015|11/16/2015|9460129|C|||
PAYROLL MAXX, LLC|99CON04459|12/07/2015|nadc06|12/04/2015|12/02/2015|9460176|LLC|||
CELEBRITY HOMES, INC.|99CUA00733|01/04/2016|nadc06|12/28/2015|12/23/2015|9470041|C|||
COLOR & COATING SERVICES INC.|15CUA08562|01/25/2016|nadc06|01/19/2016|01/14/2016|9480200|C|||
GREAT PLAINS COMMUNICATIONS, INC.|99CUA00093|02/09/2016|nadc06|02/04/2016||9500205|C|||
WEST GATE BANK|99CUA02618|03/15/2016|nadc06|03/07/2016|03/04/2016|9550173|C|||
30 BOWL / T.M. SYNOVEC LLC|08CON13599|04/14/2016|nadc02|03/30/2016|03/28/2016|9590139|LLC|||
SWAIN CONSTRUCTION INC.|99CUA03031|10/03/2016|nadc06|09/28/2016|09/23/2016|9680138|C|||
NE BANKERS ASSOCIATION|99CUA00925|05/12/2016|nadc02|04/11/2016|04/07/2016|9610137|I|99PAC00041|3/31/16 Administrative services  3/31    Postage  3/31    Conference call  3/31    Color copies  3/31    BankPAC committee binders & tabs  3/31    Committee meeting-mileage, lodge, meals & parking |NE BANKERS STATE PAC
KISSEL KOHOUT ES ASSOCIATES LLC|99CON06830|10/19/2016|nadc06|10/11/2016||9690205|LLC|||
AGAPE RED|16CUA08633|11/28/2016|nadc02|11/15/2016|11/09/2016|9720080|C|||
FRASER STRYKER PC LLO|99CUA00203|03/20/2017|nadc06|11/18/2016|11/15/2016|9720087|C|||
CHIEF INDUSTRIES, INC.|99CUA00118|12/12/2016|nadc06|12/09/2016|12/06/2016|9720182|C|||
NEBRASKANS FOR ALTERNATIVES TO THE DEATH PENALTY|15CUA08543|12/12/2016|nadc06|12/09/2016|12/07/2016|9720202|C|||
PEETZ & COMPANY|05CUA03226|03/01/2016|nadc06|02/24/2016||9530100|C|||
JESAHARE, LLC|15CUA08559|05/19/2016|nadc02|05/12/2016|05/10/2016|9640014|LLC|||
MCCUNE DEVELOPMENT LLC|09CUA06148|07/11/2016|nadc02|06/27/2016|06/23/2016|9660080|LLC|||
PEONY PARK, INC.|99CON08283|09/01/2016|nadc02|08/16/2016|08/16/2016|9670148|C|||
NE DEATH PENALTY REPEAL FUND INC.|16CUA08856|11/28/2016|nadc02|11/14/2016|11/10/2016|9720094|C|||
COX COMMUNICATIONS, INC.|99CUA00739|07/05/2017|nadc06|06/29/2017||9910159|C|||
DIBAR ENTERPRISES, LLC|13CUA07364|05/30/2017|nadc06|05/25/2017|05/25/2017|9900211|LLC|||
RESEARCH NEBRASKA, INC.|10CUA06473|11/21/2016|nadc06|11/14/2016|11/10/2016|9720103|C|||
LINCOLN INDUSTRIES|07CUA04685|05/09/2017|nadc06|05/05/2017|05/01/2017|9890209|C|||
FIRST NATIONAL OF NEBRASKA|99CUA00117|11/21/2016|nadc06|11/17/2016||9720086|C|||
BOYER YOUNG DEVELOPMENT COMPANY|99CON04353|03/07/2017|nadc02|02/13/2017|02/10/2017|9810030|C|||
HO-CHUNK, INC.|99CON06652|11/02/2015|nadc06|10/26/2015|10/23/2015|9460034|C|||
MIDWEST INVESTMENTS, LTD|10CUA06706|11/03/2015|nadc02|10/26/2015|10/23/2015|9460038|C|||
KELLEY & JERRAM PC LLO SEE KELLEY PLUCKER 10-1-16|08CUA04796|11/02/2015|nadc06|10/30/2015|10/30/2015|9460035|C|||
